frame,label
5796,0
5797,0
5798,0
5799,1
5800,1
5801,3
5802,3
5803,1
5804,3
5805,3
5806,1
5807,4
5808,3
5809,2
5810,2
5811,2
5812,1
5813,3
5814,2
5815,4
5816,4
5817,4
5818,1
5819,1
5820,1
5821,1
5822,0
5823,1
5824,1
5825,1
5826,1
5827,1
5828,2
5829,2
5830,1
5831,2
5832,3
5833,0
5834,3
5835,3
5836,3
5837,3
5838,2
5839,2
5840,0
5841,1
5842,3
5843,2
5844,3
5845,2
5846,3
5847,3
5848,1
5849,3
5850,3
5851,3
5852,0
5853,1
5854,1
5855,1
5856,1
5857,2
5858,3
5859,1
5860,1
5861,1
5862,1
5863,1
5864,1
5865,3
5866,1
5867,3
5868,1
5869,0
5870,3
5871,1
5872,1
5873,1
5874,3
5875,1
5876,0
5877,2
5878,2
5879,0
5880,0
5881,0
5882,3
5883,1
5884,1
5885,0
5886,0
5887,0
5888,0
5889,1
5890,0
5891,1
5892,0
5893,0
5894,0
5895,0
5896,3
5897,3
5898,1
5899,1
5900,0
5901,0
5902,0
5903,3
5904,3
5905,3
5906,3
5907,1
5908,2
5909,1
5910,1
5911,1
5912,0
5913,0
5914,1
5915,1
5916,0
5917,2
5918,2
5919,1
5920,0
5921,1
5922,1
5923,1
5924,1
5925,0
5926,0
5927,1
5928,3
5929,3
5930,1
5931,1
5932,2
5933,3
5934,0
5935,2
5936,0
5937,2
5938,0
5939,0
5940,1
5941,1
5942,0
5943,4
5944,3
5945,1
5946,1
5947,1
5948,1
5949,1
5950,4
5951,1
5952,1
5953,1
5954,0
5955,0
5956,1
5957,2
5958,0
5959,1
5960,0
5961,1
5962,2
5963,0
5964,1
5965,0
5966,0
5967,1
5968,2
5969,0
5970,0
5971,0
5972,0
5973,1
5974,2
5975,0
5976,2
5977,2
5978,2
5979,2
5980,1
5981,2
5982,4
5983,2
5984,1
5985,2
5986,2
5987,2
5988,2
5989,0
5990,2
5991,1
5992,1
5993,4
5994,0
5995,4
5996,0
5997,0
5998,0
5999,1
6000,1
